date,q_cms,prec_mean,tmax,tmin,wind,Nat-09380000
1923-03-01,213.22551,,,,,427753.0
1923-03-02,207.8453,,,,,427753.0
1923-03-03,207.8453,,,,,427753.0
1923-03-04,197.65126,,,,,427753.0
1923-03-05,197.65126,,,,,427753.0
1923-03-06,197.65126,,,,,427753.0
1923-03-07,207.8453,,,,,427753.0
1923-03-08,223.98589,,,,,427753.0
1923-03-09,223.98589,,,,,427753.0
1923-03-10,213.22551,,,,,427753.0
1923-03-11,202.74829,,,,,427753.0
1923-03-12,202.74829,,,,,427753.0
1923-03-13,202.74829,,,,,427753.0
1923-03-14,213.22551,,,,,427753.0
1923-03-15,223.98589,,,,,427753.0
1923-03-16,218.6057,,,,,427753.0
1923-03-17,218.6057,,,,,427753.0
1923-03-18,218.6057,,,,,427753.0
1923-03-19,218.6057,,,,,427753.0
1923-03-20,218.6057,,,,,427753.0
1923-03-21,207.8453,,,,,427753.0
1923-03-22,202.74829,,,,,427753.0
1923-03-23,197.65126,,,,,427753.0
1923-03-24,197.65126,,,,,427753.0
1923-03-25,197.65126,,,,,427753.0
1923-03-26,197.65126,,,,,427753.0
1923-03-27,192.55424,,,,,427753.0
1923-03-28,187.45721,,,,,427753.0
1923-03-29,187.45721,,,,,427753.0
1923-03-30,182.3602,,,,,427753.0
1923-03-31,197.65126,,,,,427753.0
1923-04-01,246.073,,,,,1296746.0
1923-04-02,370.95007,,,,,1296746.0
1923-04-03,455.90048,,,,,1296746.0
1923-04-04,549.34595,,,,,1296746.0
1923-04-05,597.4845,,,,,1296746.0
1923-04-06,588.98944,,,,,1296746.0
1923-04-07,577.6627,,,,,1296746.0
1923-04-08,518.19745,,,,,1296746.0
1923-04-09,481.3856,,,,,1296746.0
1923-04-10,447.40543,,,,,1296746.0
1923-04-11,447.40543,,,,,1296746.0
1923-04-12,501.20737,,,,,1296746.0
1923-04-13,538.0192,,,,,1296746.0
1923-04-14,538.0192,,,,,1296746.0
1923-04-15,526.6925,,,,,1296746.0
1923-04-16,538.0192,,,,,1296746.0
1923-04-17,597.4845,,,,,1296746.0
1923-04-18,654.1181,,,,,1296746.0
1923-04-19,702.25665,,,,,1296746.0
1923-04-20,702.25665,,,,,1296746.0
1923-04-21,724.9101,,,,,1296746.0
1923-04-22,804.19714,,,,,1296746.0
1923-04-23,869.32574,,,,,1296746.0
1923-04-24,883.48413,,,,,1296746.0
1923-04-25,908.9693,,,,,1296746.0
1923-04-26,841.009,,,,,1296746.0
1923-04-27,739.0685,,,,,1296746.0
1923-04-28,654.1181,,,,,1296746.0
1923-04-29,608.8112,,,,,1296746.0
1923-04-30,588.98944,,,,,1296746.0
1923-05-01,605.9795,,,,,4029114.0
1923-05-02,637.128,,,,,4029114.0
1923-05-03,744.7318,,,,,4029114.0
1923-05-04,860.83075,,,,,4029114.0
1923-05-05,897.6426,,,,,4029114.0
1923-05-06,1002.41473,,,,,4029114.0
1923-05-07,1158.1571,,,,,4029114.0
1923-05-08,1339.3846,,,,,4029114.0
1923-05-09,1435.6617,,,,,4029114.0
1923-05-10,1599.8992,,,,,4029114.0
1923-05-11,1667.8595,,,,,4029114.0
1923-05-12,1806.6118,,,,,4029114.0
1923-05-13,1908.5524,,,,,4029114.0
1923-05-14,2024.6512,,,,,4029114.0
1923-05-15,2010.4928,,,,,4029114.0
1923-05-16,1959.5226,,,,,4029114.0
1923-05-17,1789.6217,,,,,4029114.0
1923-05-18,1616.8893,,,,,4029114.0
1923-05-19,1548.929,,,,,4029114.0
1923-05-20,1565.9191,,,,,4029114.0
1923-05-21,1616.8893,,,,,4029114.0
1923-05-22,1721.6615,,,,,4029114.0
1923-05-23,1908.5524,,,,,4029114.0
1923-05-24,2058.6313,,,,,4029114.0
1923-05-25,2075.6213,,,,,4029114.0
1923-05-26,1993.5027,,,,,4029114.0
1923-05-27,2041.6412,,,,,4029114.0
1923-05-28,2140.75,,,,,4029114.0
1923-05-29,2418.2546,,,,,4029114.0
1923-05-30,2636.2942,,,,,4029114.0
1923-05-31,2724.0762,,,,,4029114.0
1923-06-01,2667.4426,,,,,5099406.0
1923-06-02,2568.3337,,,,,5099406.0
1923-06-03,2537.1853,,,,,5099406.0
1923-06-04,2486.215,,,,,5099406.0
1923-06-05,2421.0864,,,,,5099406.0
1923-06-06,2438.0764,,,,,5099406.0
1923-06-07,2421.0864,,,,,5099406.0
1923-06-08,2273.839,,,,,5099406.0
1923-06-09,2126.5918,,,,,5099406.0
1923-06-10,2092.6116,,,,,5099406.0
1923-06-11,2027.4829,,,,,5099406.0
1923-06-12,1993.5027,,,,,5099406.0
1923-06-13,1979.3444,,,,,5099406.0
1923-06-14,2061.4631,,,,,5099406.0
1923-06-15,2191.7202,,,,,5099406.0
1923-06-16,2321.9775,,,,,5099406.0
1923-06-17,2421.0864,,,,,5099406.0
1923-06-18,2486.215,,,,,5099406.0
1923-06-19,2486.215,,,,,5099406.0
1923-06-20,2389.938,,,,,5099406.0
1923-06-21,2256.8489,,,,,5099406.0
1923-06-22,2109.6016,,,,,5099406.0
1923-06-23,1993.5027,,,,,5099406.0
1923-06-24,1911.384,,,,,5099406.0
1923-06-25,1829.2653,,,,,5099406.0
1923-06-26,1732.9882,,,,,5099406.0
1923-06-27,1682.018,,,,,5099406.0
1923-06-28,1699.008,,,,,5099406.0
1923-06-29,1732.9882,,,,,5099406.0
1923-06-30,1764.1366,,,,,5099406.0
1923-07-01,1665.0278,,,,,2998439.0
1923-07-02,1568.7507,,,,,2998439.0
1923-07-03,1469.642,,,,,2998439.0
1923-07-04,1404.5133,,,,,2998439.0
