date,q_cms,evap,prec_mean,prec_sum,soilmoist,swe_mean,swe_sum,tmax,tmin,wind,baseflow_mean,runoff_mean,baseflow_sum,runoff_sum
1984-05-18,126.85926,1.9037,0.0,0.0,660.1702,0.0,0.0,0.2691124699788625,0.0950973968841577,0.0308382152342807,0.8372130718954245,0.4442032679738564,256.1871999999999,135.92620000000005
1984-05-19,144.98201,2.0354,0.0,0.0,657.6134,0.0,0.0,0.282318750205895,0.0847855818449312,0.0274154880269527,0.9078771241830058,0.5348869281045754,277.8103999999998,163.67540000000005
1984-05-20,148.38004,2.1437,0.0,0.0,654.9459999999999,0.0,0.0,0.2878702654690107,0.0915590762196486,0.0283300949926652,0.9996297385620916,0.4698741830065358,305.8867,143.78149999999997
1984-05-21,161.40576,1.2694,0.0,0.0,653.4327000000001,0.0,0.0,0.2917281069506062,0.0963232282848109,0.0305566279951473,1.0841787581699347,0.3449957516339869,331.75870000000003,105.5687
1984-05-22,185.19188,1.5447,0.0,0.0,651.3611999999999,0.0,0.0,0.3031643836286025,0.0949582241676328,0.0216553587460109,1.146891830065359,0.2852676470588235,350.94889999999987,87.29190000000001
1984-05-23,199.63344,1.7025,0.0,0.0,649.7391000000001,0.0,0.0,0.3276063662754924,0.0960547542397503,0.0078659807278601,1.2032915032679734,0.3777960784313727,368.20719999999983,115.60560000000004
1984-05-24,204.4473,1.5478,0.0,0.0,649.6175999999999,0.0,0.0,0.3289431996109116,0.1175830103540394,0.0189252794384511,1.2803398692810453,0.4440715686274513,391.7839999999998,135.8859000000001
1984-05-25,202.46512,1.5353,0.0,0.0,653.4753000000001,0.1999,0.1999,0.3148939350333279,0.1108559872613779,0.0273876001430089,1.364077124183006,0.2127228758169935,417.4075999999999,65.09320000000002
1984-05-26,208.12848,1.9068,0.0,0.0,651.2973,0.0,0.0,0.316584238221054,0.1049514819912601,0.0244843557210411,1.4040019607843128,0.2341526143790849,429.6245999999997,71.6507
1984-05-27,213.50867,1.9383,0.0,0.0,648.8306,0.0,0.0,0.3207962726582822,0.1100402107986443,0.0256161439117691,1.457167647058824,0.2756751633986928,445.8933000000001,84.35660000000001
1984-05-28,201.33244,1.2987,0.0022044580855459,91.55334875080734,647.0031,0.0,0.0,0.3226250271469843,0.1118867831480344,0.0160194313364551,1.533739215686275,0.3626800653594772,469.3242000000001,110.98010000000004
1984-05-29,175.84732,1.7014,0.006779286455867,281.5505457986146,645.3487,0.0,0.0,0.309687221521864,0.1506989956166173,0.0423289208169796,1.6344441176470594,0.4014529411764704,500.1399000000002,122.84459999999996
1984-05-30,159.14041,2.104,0.0009183212386382,38.138799361884594,644.098,0.0,0.0,0.3078791752060431,0.1374623771061809,0.0266031739237059,1.723679411764706,0.4455405228758172,527.4459,136.33540000000008
1984-05-31,129.69095,2.0447,0.0003582070569528,14.87669728230685,645.2558,0.0,0.0,0.3032274685497072,0.1553562399263555,0.0190081824454022,1.8205977124183,0.5493330065359477,557.1028999999999,168.0959
1984-06-01,112.70087,2.0634,0.000661848505531,27.48723028320819,642.9934,0.0,0.0,0.2975623029830244,0.1430203945355281,0.0258635670217202,1.9195872549019604,0.1643467320261437,587.3936999999999,50.29009999999997
1984-06-02,113.833534,2.1061,0.0048878285841912,202.99640893004835,642.5136,0.0,0.0,0.294989765607482,0.1361828516497004,0.0192891623030011,1.9168199346405224,0.222525816993464,586.5468999999998,68.09289999999999
1984-06-03,129.40778,0.4291,0.0138014599467013,573.1884330464527,648.6396,0.0,0.0,0.2798052062128548,0.118194842533173,0.031647709998075,1.9213614379084976,0.4519885620915033,587.9366000000002,138.3085
1984-06-04,148.94637,2.2078,0.0131735957760975,547.1126061771065,647.7368,0.0,0.0,0.2661041152207162,0.1043639690870094,0.0284210963234395,1.9754833333333328,0.1842604575163398,604.4978999999998,56.38369999999998
1984-06-05,149.51271,2.3992,0.0011727695179156,48.70629084855318,651.7192,0.0,0.0,0.2487936720497094,0.1274546727045482,0.0399813150986984,1.9835571895424824,0.2740669934640523,606.9684999999996,83.8645
1984-06-06,150.64537,2.2298,0.0,0.0,654.8912999999999,0.0006,0.0006,0.2530512148305615,0.109240808050872,0.0327112148230076,1.998,0.2022862745098038,611.3879999999999,61.89959999999997
1984-06-07,152.06122,2.0246,0.0,0.0,653.1687,0.0,0.0,0.2689010611574969,0.122918542725217,0.0471289220958139,1.982219934640524,0.1699362745098039,606.5593000000002,52.0005
1984-06-08,155.45923,1.8775,0.0,0.0,651.598,0.0,0.0,0.2771356336065434,0.1176203317741641,0.0312352677341808,1.959822875816992,0.0975150326797384,599.7057999999995,29.83959999999998
1984-06-09,157.15823,2.2899,0.0,0.0,654.0255999999999,0.0287,0.0287,0.2893556610601217,0.1095776649429722,0.0245523542543927,1.9274339869281043,0.1645130718954248,589.7948,50.34100000000001
1984-06-10,157.72458,2.3964,0.0,0.0,658.1275,0.0987,0.0987,0.3020091022723748,0.1084141966460232,0.0325890954157185,1.9046019607843132,0.2656542483660131,582.8081999999999,81.29020000000003
1984-06-11,156.30873,2.9461,0.0,0.0,660.2549999999999,0.1245,0.1245,0.298753461332354,0.120941465518846,0.0279064954557132,1.9206653594771244,0.1778941176470588,587.7236,54.43560000000001
1984-06-12,146.11469,3.161,0.0,0.0,656.7081999999999,0.0,0.0,0.2988933556251685,0.1118696876903022,0.0228843066841094,1.9375450980392137,0.1156944444444444,592.8887999999994,35.4025
1984-06-13,139.60182,3.2838,0.0,0.0,652.9445000000001,0.0,0.0,0.3134716233988776,0.1030998530680311,0.0195291722346969,1.9820990196078443,0.2187983660130718,606.5223000000004,66.95229999999998
1984-06-14,140.16817,0.3913,0.0,0.0,652.0742,0.0,0.0,0.3069796064243232,0.1255382728227623,0.0172959029701798,2.1298281045751635,0.196716339869281,651.7274,60.1952
1984-06-15,142.71667,3.2753,0.0006053059910093,25.1389631126076,648.3234,0.0,0.0,0.304613661391182,0.1403086852816084,0.0109966938881011,2.286296078431373,0.2284820261437909,699.6066000000002,69.91550000000002
1984-06-16,143.84935,4.0115,0.0005531729073884,22.97382401674986,643.8085000000001,0.0,0.0,0.291856204440697,0.1292412900634201,0.0182887235523312,2.473531699346406,0.1751372549019607,756.9007000000003,53.592
1984-06-17,144.98201,3.2497,0.001462039577756,60.71996570378542,640.057,0.0,0.0,0.2992997998112714,0.110324817275459,0.0086204788157902,2.586019934640524,0.1608202614379084,791.3221000000003,49.21099999999999
1984-06-18,145.54836,3.2741,0.002255575506566,93.67630636319518,636.283,0.0,0.0,0.3032009821176236,0.1277007536300156,0.0149348720028038,2.662671895424836,0.155951633986928,814.7775999999997,47.72119999999997
1984-06-19,145.54836,3.3858,0.0008562684386051,35.56168452370912,632.3993000000002,0.0,0.0,0.295292914265347,0.1560692012974518,0.0063589896711371,2.7538473856209134,0.1855960784313725,842.6772999999995,56.79239999999999
1984-06-20,145.54836,3.6023,7.4517200616061e-05,3.0947738587856293,628.3013,0.0,0.0,0.303115985902785,0.132653921075469,0.0132520625731983,2.9067032679738576,0.2319937908496731,889.4512000000004,70.99009999999998
1984-06-21,141.584,3.3369,0.0,0.0,624.4709,0.0,0.0,0.3125725361961652,0.1060822035414344,0.0170486293576505,3.0373437908496714,0.2886722222222223,929.4271999999996,88.33370000000002
1984-06-22,136.77014,3.0002,0.0,0.0,620.9794999999999,0.0,0.0,0.3178264428888909,0.1343950303433095,0.0220497520472082,3.069771895424836,0.3740918300653595,939.3501999999996,114.47210000000004
1984-06-23,138.18599,1.1517,0.0082852210388829,344.09351496584713,619.3389000000001,0.0,0.0,0.3173793074351651,0.1492246755619402,0.0240843984078443,3.043793464052285,0.4318839869281046,931.4007999999992,132.15650000000002
1984-06-24,150.07904,2.6691,0.0223172694939436,926.8585193529724,616.1834,0.0,0.0,0.292011510134346,0.169454142789631,0.0137391871104695,2.985346078431372,0.571037254901961,913.5158999999998,174.73740000000006
1984-06-25,192.27107,2.944,0.0268683384564221,1115.86896443367,612.7553,0.0,0.0,0.2759897429031857,0.1557882064220829,0.0164195767592759,2.8901973856209158,0.4805127450980392,884.4004000000001,147.0369
1984-06-26,207.8453,2.6016,0.0079107768738556,328.54247434809804,609.6721,0.0,0.0,0.2905306872934378,0.1492831855283988,0.0185481298122234,2.7641055555555574,0.4592781045751634,845.8163000000005,140.5391
1984-06-27,208.41165,2.6497,0.0092632178392893,384.710700083524,606.5433,0.0,0.0,0.2887168618917482,0.1581738941737951,0.0230250153292761,2.644034967320263,0.4097640522875816,809.0747000000005,125.3878
1984-06-28,208.69481,1.5526,0.0209327782299186,869.35921266675,604.7048,0.0,0.0,0.3019684088462346,0.1612682093381278,0.0124176059809218,2.531842810457518,0.252428431372549,774.7439000000005,77.24310000000001
1984-06-29,208.69481,2.6335,0.0201002648211707,834.7840982880443,603.0861000000001,0.0,0.0,0.3047342948199886,0.1529069850545314,0.0120638409786302,2.4141568627450978,0.194283660130719,738.732,59.45080000000002
1984-06-30,208.41165,2.0945,0.0159777692529421,663.5727348439395,606.0147000000001,0.0,0.0,0.3020770023865186,0.144708049245379,0.0157037994816882,2.314513725490196,0.3410617647058825,708.2411999999999,104.36490000000006
1984-07-01,206.1463,2.7801,0.0326516814678796,1356.0569830425084,602.8618000000001,0.0,0.0,0.3010933988946427,0.1664850349524551,0.0113398803884675,2.217375816993464,0.0718372549019607,678.5169999999998,21.98219999999999
1984-07-02,214.07501,2.4222,0.025194355167829,1046.3467644751072,600.1274999999999,0.0,0.0,0.3033476198943212,0.1537757339968027,0.01843454747038,2.113876143790848,0.0541254901960784,646.8460999999995,16.5624
1984-07-03,219.17203,2.7292,0.0421487959765793,1750.4816457033155,596.9366,0.0,0.0,0.311682357332501,0.1587103609719457,0.0320090135749915,2.017198366013072,0.0639486928104575,617.2627,19.5683
1984-07-04,216.62352,2.7528,0.0468446777702104,1945.5063124746084,593.7222999999999,0.0,0.0,0.3117750591329421,0.1559524213732981,0.0417264084901975,1.9222852941176476,0.1012287581699346,588.2193000000001,30.976000000000003
1984-07-05,212.376,2.6449,0.0023531906953204,97.73036276735364,590.6186,0.0,0.0,0.3207423362227667,0.1586511281777167,0.0148099038146886,1.828734640522876,0.118873202614379,559.5928000000001,36.3752
1984-07-06,188.87306,2.4656,0.0010347496188943,42.97418642230332,588.9186,0.0,0.0,0.3203252988140518,0.1709633772993945,0.0211391160617352,1.7469941176470591,0.0600764705882352,534.5802000000001,18.3834
1984-07-07,168.2018,3.0251,0.0021304585175419,88.48007269203663,590.4876,0.0,0.0,0.3095413063433073,0.1533676047893582,0.0209932056221575,1.67720816993464,0.1394199346405229,513.2256999999998,42.662500000000016
1984-07-08,157.4414,3.2265,0.0063969161293194,265.670323766768,590.9347,0.0,0.0,0.3085538513215926,0.1598232647762467,0.0143816235901828,1.6174937908496725,0.1078356209150327,494.9530999999997,32.997700000000016
1984-07-09,118.64739,2.1688,0.0142088021527986,590.1057622078806,588.9805,0.0,0.0,0.3086492022199085,0.1565859234711066,0.018190611709347,1.5595235294117646,0.0458124183006535,477.2142,14.018599999999996
1984-07-10,104.205826,1.9788,0.0270838068580619,1124.8175826221704,587.6506,0.0,0.0,0.3175793976342979,0.1681541500186619,0.0130171656123489,1.5018800653594762,0.0345575163398692,459.5752999999997,10.5746
1984-07-11,103.92265,2.1556,0.0489573836199585,2033.2490991204977,585.1729,0.0,0.0,0.3090939293193374,0.155082227671041,0.0070467856263807,1.4537209150326804,0.0090323529411764,444.8386000000002,2.7639000000000005
1984-07-12,103.92265,2.2958,0.0546541728940609,2269.8424544632435,582.4852999999999,0.0,0.0,0.2985314582320808,0.1500837927862823,0.0280293038663459,1.4100176470588226,0.0062673202614379,431.4653999999997,1.9178
1984-07-13,103.35632,2.5234,0.01618188466318,672.0498519465327,579.5241,0.0,0.0,0.2979085501605875,0.1581059933248369,0.0265279125935945,1.3679617647058826,0.0063849673202614,418.5963000000001,1.9538
1984-07-14,103.35632,2.8657,0.0326906492068618,1357.675352210179,576.2224,0.0,0.0,0.2927579395472106,0.1585497577484726,0.0169430793785537,1.3312813725490198,0.0089107843137254,407.3721000000001,2.7267
1984-07-15,103.35632,2.7034,0.0390666423541328,1622.4767236094922,573.0853,0.0,0.0,0.2936401717142872,0.1553663527181074,0.0114061270481512,1.3004558823529422,0.0176859477124183,397.9395000000003,5.4119
1984-07-16,103.35632,2.6669,0.0779121861283632,3235.7710020970558,569.9873,0.0,0.0,0.297297200490461,0.1617880619819984,0.0157566207128791,1.2718114379084966,0.0189323529411764,389.1743,5.7933
1984-07-17,102.789986,2.1652,0.1020108320993851,4236.611867919564,567.3935,0.0,0.0,0.3022590348884219,0.1426281575271853,0.0159309033537401,1.2436140522875816,0.0013251633986928,380.5459,0.4055
1984-07-18,97.40979,2.5533,0.0611307762209993,2538.8222672343254,564.4141999999999,0.0,0.0,0.2880737281908253,0.149961474427986,0.012742461903831,1.2174683006535942,8.954248366013072e-05,372.5452999999998,0.0274
1984-07-19,90.89693,2.1096,0.0419324133524081,1741.495058938861,562.1412,0.0,0.0,0.2815713565787195,0.1514933424622171,0.011182650230176,1.1915686274509805,0.0187372549019607,364.62,5.733599999999998
1984-07-20,84.38406,1.8353,0.0383700457740658,1593.5463710427284,562.5159,0.0,0.0,0.2858558659469598,0.1374546719339115,0.0154755697964284,1.168633006535948,0.0805911764705882,357.6017000000001,24.66090000000001
1984-07-21,79.570206,2.0233,0.0583813850128378,2424.63730096817,567.4524,0.0,0.0,0.2765141699965174,0.1384871539154276,0.0044311654471274,1.1499656862745105,0.2406545751633987,351.8895000000002,73.64030000000001
1984-07-22,79.003876,2.1444,0.0418663279733692,1738.7504670619965,576.4300000000001,0.0,0.0,0.268952107154523,0.1411182010392807,0.0050488896550451,1.1350843137254898,0.4263460784313725,347.3357999999999,130.4619
1984-07-23,78.7207,2.4141,0.0208089246368922,864.2154490947723,579.2686,0.0,0.0,0.2661151910327056,0.1420199368806087,0.0102443646846162,1.1256362745098043,0.1665228758169934,344.4447000000002,50.95599999999999
1984-07-24,79.570206,2.1337,0.0093760460645476,389.39656910672784,576.9730999999999,0.0,0.0,0.2902638995039773,0.1433216151321784,0.0318392101131785,1.1154849673202618,0.0197294117647058,341.3384000000001,6.037199999999999
1984-07-25,79.003876,3.0067,0.0020947807109969,86.9983377084136,573.695,0.0,0.0,0.2907269267434718,0.1647944907915216,0.0289436092309197,1.103052287581699,0.0303578431372549,337.53399999999993,9.289500000000002
1984-07-26,83.53456,3.0966,0.0056234558427605,233.54774460569024,571.9015999999999,0.0,0.0,0.2677402417804598,0.1484137149753934,0.0306427760430876,1.0900078431372553,0.0339830065359476,333.5424000000001,10.39879999999999
1984-07-27,109.86919,3.4445,0.0181658570884431,754.4462107401341,575.4135,0.0,0.0,0.2662977056647274,0.1522578316849025,0.0162213736525829,1.0774983660130732,0.0866261437908497,329.7145000000004,26.507600000000014
1984-07-28,123.17808,3.3804,0.0396469849356248,1646.5789313614368,577.8654,0.0,0.0,0.2725043944254367,0.1481625770570133,0.0075241977969685,1.0659748366013075,0.0839519607843137,326.1883000000001,25.689299999999992
1984-07-29,123.744415,3.3281,0.0363728930730882,1510.60262221843,583.2951,0.0,0.0,0.2769410809230352,0.1473540246640228,0.0122350695025225,1.0553192810457517,0.1266647058823529,322.9277,38.7594
1984-07-30,123.744415,3.1475,0.0188439708613988,782.6089538447559,582.6038,0.0,0.0,0.2772398937624254,0.1458512914708616,0.013368390632403,1.0454957516339862,0.1002830065359478,319.9216999999998,30.686600000000027
1984-07-31,123.744415,3.1455,0.0037272728666358,154.7973694242537,589.7374,0.0,0.0,0.2972656575706496,0.1437913850518528,0.0050833178606749,1.0366591503267972,0.2274199346405229,317.2176999999999,69.5905
