datetime,09109000,09124700,09211200,09234500,09355500,09380000
5/31/2007 0:00:00,27404,"194,780","126,989","218,686","262,870",2544223
6/30/2007 0:00:00,29364,"184,756","131,508","175,130","206,749",2123234
7/31/2007 0:00:00,15224,"84,517","119,692","171,820","57,598",1051474
8/31/2007 0:00:00,10311,"76,229","58,099","76,687","79,371",815877
9/30/2007 0:00:00,7861,"43,046","30,537","39,732","32,616",479441
10/31/2007 0:00:00,6961,"40,312","32,977","43,803","46,866",570933
11/30/2007 0:00:00,3954,"24,666","32,981","37,153","16,221",412863
12/31/2007 0:00:00,4969,"26,604","27,707","25,093","44,680",411245
1/31/2008 0:00:00,4899,"24,241","22,693","28,683","27,762",370370
2/29/2008 0:00:00,4176,"21,468","21,725","38,016","41,425",477948
3/31/2008 0:00:00,3949,"30,399","29,940","65,095","154,795",743226
4/30/2008 0:00:00,6689,"101,595","51,398","99,188","258,453",1366049
5/31/2008 0:00:00,34680,"321,882","136,705","217,465","348,985",3583980
6/30/2008 0:00:00,65451,"420,537","264,072","383,542","332,357",4803468
7/31/2008 0:00:00,29016,"182,810","235,370","307,975","101,726",2220235
8/31/2008 0:00:00,12085,"83,271","64,766","109,971","46,739",867723
9/30/2008 0:00:00,7583,"39,983","36,369","59,492","44,754",482407
10/31/2008 0:00:00,6617,"33,716","38,128","53,867","28,238",435805
11/30/2008 0:00:00,4833,"27,500","38,758","52,021","19,537",430547
12/31/2008 0:00:00,5226,"27,633","27,270","23,237","18,730",335272
1/31/2009 0:00:00,4772,"26,480","32,278","44,694","22,079",385709
2/28/2009 0:00:00,4127,"23,540","25,785","42,358","26,424",386450
3/31/2009 0:00:00,4472,"39,773","43,804","69,497","74,738",564187
4/30/2009 0:00:00,11158,"105,078","89,356","145,678","131,823",1227969
5/31/2009 0:00:00,46064,"349,665","163,692","286,956","367,931",4156678
6/30/2009 0:00:00,36995,"237,549","516,145","614,443","156,120",3465575
7/31/2009 0:00:00,15711,"107,384","309,982","391,810","55,819",1854266
8/31/2009 0:00:00,7145,"52,096","99,732","134,470","9,629",638798
9/30/2009 0:00:00,6229,"31,634","48,990","67,443","15,972",413576
10/31/2009 0:00:00,6730,"33,242","45,394","50,218","13,870",373314
11/30/2009 0:00:00,4703,"26,991","39,845","47,771","13,783",399095
12/31/2009 0:00:00,3881,"20,740","25,154","21,482","11,506",257350
1/31/2010 0:00:00,4220,"22,279","22,669","30,595","13,882",369037
2/28/2010 0:00:00,3553,"21,644","20,902","34,222","15,479",367245
3/31/2010 0:00:00,4358,"28,735","42,309","73,147","62,341",624220
4/30/2010 0:00:00,10700,"96,374","64,296","114,834","226,182",1326124
5/31/2010 0:00:00,21834,"148,618","46,515","113,032","277,125",2170941
6/30/2010 0:00:00,35170,"215,064","287,667","464,896","169,516",3749922
7/31/2010 0:00:00,9730,"62,221","200,993","256,693","35,885",1250490
8/31/2010 0:00:00,9627,"64,489","71,503","103,513","45,761",953329
9/30/2010 0:00:00,6341,"28,823","43,059","54,067","31,141",468862
10/31/2010 0:00:00,6717,"30,129","29,084","39,765","28,583",554876
11/30/2010 0:00:00,4708,"27,160","34,087","32,497","15,494",401087
12/31/2010 0:00:00,5434,"30,104","37,518","46,953","22,073",468938
1/31/2011 0:00:00,4661,"23,284","29,192","45,303","14,426",310008
2/28/2011 0:00:00,3968,"20,851","24,513","37,012","15,783",316664
3/31/2011 0:00:00,4639,"37,711","34,145","101,232","41,078",640238
4/30/2011 0:00:00,7486,"77,100","85,883","153,201","109,535",1249225
5/31/2011 0:00:00,21792,"171,372","173,087","368,039","171,377",3079500
6/30/2011 0:00:00,65095,"439,318","459,705","804,260","269,239",6686357
7/31/2011 0:00:00,36652,"234,321","626,098","887,917","55,276",4489031
8/31/2011 0:00:00,11452,"77,928","161,314","227,208","20,175",1288685
9/30/2011 0:00:00,7207,"42,071","56,285","82,678","21,637",706779
10/31/2011 0:00:00,7301,"36,795","48,668","85,454","54,139",633732
11/30/2011 0:00:00,5209,"28,609","36,912","71,487","29,395",526283
12/31/2011 0:00:00,4071,"24,425","26,107","46,622","16,645",360568
1/31/2012 0:00:00,4006,"22,433","25,682","54,801","14,636",381825
2/29/2012 0:00:00,4104,"21,357","26,115","55,662","17,175",384527
3/31/2012 0:00:00,6247,"40,819","63,170","116,411","74,442",733543
4/30/2012 0:00:00,10075,"58,288","96,604","176,212","152,069",1224126
5/31/2012 0:00:00,15452,"82,082","139,505","203,914","143,419",1353669
6/30/2012 0:00:00,8765,"59,480","221,148","260,434","45,033",1074724
7/31/2012 0:00:00,5979,"43,079","137,749","178,330","26,476",745218
8/31/2012 0:00:00,4551,"38,359","54,794","72,260","25,914",634310
9/30/2012 0:00:00,4348,"24,644","30,697","42,594","14,807",376394
10/31/2012 0:00:00,4150,"21,358","23,785","30,193","15,806",341949
11/30/2012 0:00:00,2967,"18,800","31,161","43,297","10,082",314072
12/31/2012 0:00:00,3069,"17,866","27,351","30,404","11,680",226993
1/31/2013 0:00:00,3013,"15,889","20,815","26,109","14,828",214334
2/28/2013 0:00:00,2672,"15,888","21,218","34,658","12,587",288198
3/31/2013 0:00:00,3398,"23,347","36,508","70,398","31,629",358060
4/30/2013 0:00:00,6127,"43,381","47,214","81,955","73,766",544575
5/31/2013 0:00:00,20963,"137,972","120,415","194,760","165,311",1962822
6/30/2013 0:00:00,26310,"138,862","135,343","184,230","68,768",1961782
7/31/2013 0:00:00,9111,"55,795","104,373","140,457","21,264",871802
8/31/2013 0:00:00,6803,"55,553","51,504","75,070","63,296",726516
9/30/2013 0:00:00,8083,"59,253","54,613","83,296","151,939",1147288
10/31/2013 0:00:00,7137,"49,222","52,673","76,579","69,330",647130
11/30/2013 0:00:00,4799,"32,995","38,100","45,872","34,405",521916
12/31/2013 0:00:00,4576,"25,025","30,563","39,479","26,618",337729
1/31/2014 0:00:00,4663,"22,370","31,784","41,358","19,496",308346
2/28/2014 0:00:00,4424,"22,760","29,682","52,396","23,159",372818
3/31/2014 0:00:00,4509,"32,509","54,489","93,883","52,234",560863
4/30/2014 0:00:00,11743,"129,461","103,431","147,077","127,149",1266593
5/31/2014 0:00:00,30656,"245,997","283,983","389,708","190,167",2929217
6/30/2014 0:00:00,48913,"368,403","469,582","549,821","146,375",3927670
7/31/2014 0:00:00,18699,"126,342","277,904","319,313","38,970",1523688
8/31/2014 0:00:00,11601,"69,839","112,919","174,659","35,327",899692
9/30/2014 0:00:00,9868,"51,086","71,577","121,717","48,666",789556
10/31/2014 0:00:00,9602,"55,725","86,807","123,868","84,100",878477
11/30/2014 0:00:00,6597,"36,702","53,375","66,875","27,169",465298
12/31/2014 0:00:00,5831,"33,656","48,501","58,163","18,216",423447
1/31/2015 0:00:00,5605,"29,726","44,312","75,317","22,258",408203
2/28/2015 0:00:00,4491,"28,136","49,205","74,511","28,167",524999
3/31/2015 0:00:00,6615,"53,815","69,269","94,358","90,618",701872
4/30/2015 0:00:00,9276,"73,466","91,448","134,301","81,680",848167
5/31/2015 0:00:00,18657,"138,060","231,273","372,253","180,406",2116597
6/30/2015 0:00:00,62356,"376,766","365,739","514,911","317,704",4262960
7/31/2015 0:00:00,21494,"139,157","160,744","245,750","99,735",1647911
8/31/2015 0:00:00,8943,"65,499","70,042","108,900","40,431",666932
9/30/2015 0:00:00,7022,"43,562","50,135","65,319","28,636",474142
10/31/2015 0:00:00,7094,"34,909","48,317","64,630","49,960",624468
11/30/2015 0:00:00,5154,"30,288","38,353","45,498","35,554",441760
12/31/2015 0:00:00,5076,"27,353","36,269","43,941","22,084",316830
1/31/2016 0:00:00,5620,"26,937","33,158","47,890","21,472",359564
2/29/2016 0:00:00,4185,"25,847","35,120","68,351","39,718",446601
3/31/2016 0:00:00,4835,"41,180","50,556","93,603","81,181",679511
4/30/2016 0:00:00,9099,"75,408","93,423","161,939","116,756",1105149
5/31/2016 0:00:00,17198,"164,476","200,219","410,473","224,883",2986811
6/30/2016 0:00:00,40620,"298,957","347,873","589,853","250,037",3948731
7/31/2016 0:00:00,11193,"92,745","126,302","194,754","44,122",1390403
8/31/2016 0:00:00,8549,"62,699","56,049","93,833","35,292",645676
9/30/2016 0:00:00,6224,"44,436","35,613","62,708","23,833",511051
10/31/2016 0:00:00,5455,"34,242","53,756","85,024","46,741",561455
11/30/2016 0:00:00,4247,"25,818","60,828","83,271","23,063",428376
12/31/2016 0:00:00,4903,"26,132","35,800","46,024","24,993",345794
1/31/2017 0:00:00,5512,"28,606","43,966","60,746","33,519",417937
2/28/2017 0:00:00,4230,"28,692","51,767","115,725","53,664",601839
3/31/2017 0:00:00,5721,"69,797","192,382","410,349","179,015",1313164
4/30/2017 0:00:00,13024,"144,997","240,370","377,947","235,802",1914592
5/31/2017 0:00:00,29687,"249,129","450,138","679,885","276,985",3203930
6/30/2017 0:00:00,62545,"404,620","792,203","1,009,075","258,949",4475278
7/31/2017 0:00:00,24224,"146,362","414,838","510,282","57,578",1860502
8/31/2017 0:00:00,12168,"93,067","150,237","206,761","51,612",929448
9/30/2017 0:00:00,7732,"41,093","75,224","106,991","12,721",402534
10/31/2017 0:00:00,8233,"37,746","78,133","103,186","55,378",553598
11/30/2017 0:00:00,5936,"32,385","65,615","91,648","19,299",421295
12/31/2017 0:00:00,4111,"24,702","45,117","60,762","10,551",304884
1/31/2018 0:00:00,4231,"20,536","40,355","61,635","11,499",296790
2/28/2018 0:00:00,3781,"22,847","35,559","63,708","11,506",327396
3/31/2018 0:00:00,4617,"28,048","51,729","96,389","25,472",451102
4/30/2018 0:00:00,8496,"48,940","92,964","151,488","84,670",702049
5/31/2018 0:00:00,24221,"121,138","365,444","489,888","102,399",2089064
6/30/2018 0:00:00,13271,"67,785","458,177","526,718","26,656",1653472
7/31/2018 0:00:00,5012,"35,991","197,779","257,701","18,421",852364
8/31/2018 0:00:00,3335,"29,217","72,053","110,080","15,168",475688
9/30/2018 0:00:00,2981,"18,293","44,428","52,985","16,770",350380
10/31/2018 0:00:00,4676,"23,723","44,483","64,052","24,115",484202
11/30/2018 0:00:00,3333,"21,552","39,233","49,274","14,515",292982
12/31/2018 0:00:00,3574,"19,642","30,959","35,942","11,890",254653
1/31/2019 0:00:00,3650,"19,969","27,365","41,319","13,020",257561
2/28/2019 0:00:00,3443,"20,088","25,905","40,113","15,747",297204
3/31/2019 0:00:00,4542,"27,947","37,994","78,776","112,564",727333
4/30/2019 0:00:00,10142,"122,004","112,983","262,104","241,808",1683186
5/31/2019 0:00:00,21148,"215,146","172,878","289,012","269,749",3115691
6/30/2019 0:00:00,67996,"484,260","378,454","574,310","516,657",5756635
7/31/2019 0:00:00,47012,"293,106","228,792","345,083","188,299",3421106
8/31/2019 0:00:00,14884,"103,583","77,344","136,094","59,837",1053229
9/30/2019 0:00:00,7138,39987,44305,69773,11965,406311
10/31/2019 0:00:00,7389,"  28,732 ","  50,929 ","  61,511 ","  11,668 ",332585
11/30/2019 0:00:00,4807,30663,51778,67025,14212,420956
12/31/2019 0:00:00,5492,"29,848","37,194","49,523","15,867",375152
