date,q_cms
1949-01-20,201.33244
1949-01-21,189.72256
1949-01-22,169.61763
1949-01-23,152.91072
1949-01-24,148.94637
1949-01-25,158.57408
1949-01-26,171.31664
1949-01-27,182.3602
1949-01-28,199.35027
1949-01-29,201.33244
1949-01-30,197.65126
1949-01-31,167.06912
1949-02-01,147.53053
1949-02-02,156.30873
1949-02-03,152.06122
1949-02-04,144.41568
1949-02-05,142.99985
1949-02-06,137.05331
1949-02-07,137.61964
1949-02-08,133.65529
1949-02-09,150.64537
1949-02-10,154.60973
1949-02-11,176.69684
1949-02-12,167.91862
1949-02-13,161.12259
1949-02-14,160.27309
1949-02-15,158.00775
1949-02-16,164.52061
1949-02-17,160.27309
1949-02-18,173.29881
1949-02-19,177.8295
1949-02-20,173.29881
1949-02-21,184.0592
1949-02-22,178.679
1949-02-23,188.87306
1949-02-24,219.17203
1949-02-25,265.04526
1949-02-26,305.82144
1949-02-27,353.96
1949-02-28,325.6432
1949-03-01,311.4848
1949-03-02,311.4848
1949-03-03,300.15808
1949-03-04,297.3264
1949-03-05,288.83136
1949-03-06,281.18582
1949-03-07,291.66302
1949-03-08,300.15808
1949-03-09,331.30655
1949-03-10,325.6432
1949-03-11,322.81152
1949-03-12,294.49472
1949-03-13,262.7799
1949-03-14,252.86902
1949-03-15,259.3819
1949-03-16,258.2492
1949-03-17,257.11655
1949-03-18,266.17792
1949-03-19,291.66302
1949-03-20,311.4848
1949-03-21,359.62335
1949-03-22,472.89056
1949-03-23,472.89056
1949-03-24,413.4253
1949-03-25,390.77185
1949-03-26,379.44513
1949-03-27,373.78177
1949-03-28,362.45505
1949-03-29,353.96
1949-03-30,345.46497
1949-03-31,342.63327
1949-04-01,345.46497
1949-04-02,351.12833
1949-04-03,368.1184
1949-04-04,351.12833
1949-04-05,322.81152
1949-04-06,297.3264
1949-04-07,291.66302
1949-04-08,308.6531
1949-04-09,319.97983
1949-04-10,334.13824
1949-04-11,376.61343
1949-04-12,410.5936
1949-04-13,421.92032
1949-04-14,447.40543
1949-04-15,591.8211
1949-04-16,608.8112
1949-04-17,625.8013
1949-04-18,631.46466
1949-04-19,648.4547
1949-04-20,710.7517
1949-04-21,741.90015
1949-04-22,724.9101
1949-04-23,733.4051
1949-04-24,792.8704
1949-04-25,891.9792
1949-04-26,1010.9098
1949-04-27,1135.5037
1949-04-28,1237.4442
1949-04-29,1302.5728
1949-04-30,1328.0579
1949-05-01,1328.0579
1949-05-02,1438.4934
1949-05-03,1458.3152
1949-05-04,1376.1965
1949-05-05,1350.7113
1949-05-06,1418.6716
1949-05-07,1455.4835
1949-05-08,1396.0182
1949-05-09,1393.1865
1949-05-10,1333.7213
1949-05-11,1192.1373
1949-05-12,1098.6919
1949-05-13,1127.0087
1949-05-14,1262.9293
1949-05-15,1325.2262
1949-05-16,1353.5431
1949-05-17,1410.1766
1949-05-18,1577.2457
1949-05-19,1673.5228
1949-05-20,1648.0377
1949-05-21,1631.0477
1949-05-22,1611.226
1949-05-23,1599.8992
1949-05-24,1514.9489
1949-05-25,1415.84
1949-05-26,1356.3748
1949-05-27,1347.8796
1949-05-28,1381.8599
1949-05-29,1469.642
1949-05-30,1591.4042
1949-05-31,1693.3446
1949-06-01,1752.8099
1949-06-02,1769.8
1949-06-03,1744.3148
1949-06-04,1693.3446
1949-06-05,1568.7507
1949-06-06,1517.7805
1949-06-07,1517.7805
1949-06-08,1534.7705
1949-06-09,1543.2656
1949-06-10,1534.7705
1949-06-11,1577.2457
1949-06-12,1639.5427
1949-06-13,1792.4535
1949-06-14,1956.6909
1949-06-15,2098.275
1949-06-16,2248.354
1949-06-17,2293.661
1949-06-18,2381.4429
1949-06-19,2647.6208
1949-06-20,2859.9968
1949-06-21,3143.1648
1949-06-22,3256.432
1949-06-23,2944.9473
1949-06-24,2695.7593
1949-06-25,2540.0168
1949-06-26,2472.0566
1949-06-27,2392.7695
1949-06-28,2129.4233
1949-06-29,1970.8492
1949-06-30,1846.2554
1949-07-01,1758.4733
1949-07-02,1633.8794
1949-07-03,1520.6122
1949-07-04,1480.9686
1949-07-05,1444.1569
1949-07-06,1472.4736
1949-07-07,1458.3152
1949-07-08,1410.1766
1949-07-09,1328.0579
1949-07-10,1296.9094
1949-07-11,1245.9392
1949-07-12,1223.2858
1949-07-13,1192.1373
1949-07-14,1152.4938
1949-07-15,1013.74146
1949-07-16,923.1277
1949-07-17,832.5139
1949-07-18,756.05853
1949-07-19,690.92993
1949-07-20,637.128
1949-07-21,597.4845
1949-07-22,569.16766
1949-07-23,555.0093
1949-07-24,549.34595
1949-07-25,535.1875
1949-07-26,549.34595
1949-07-27,532.35583
1949-07-28,588.98944
1949-07-29,529.5242
1949-07-30,535.1875
1949-07-31,492.7123
1949-08-01,444.57376
1949-08-02,399.26688
1949-08-03,368.1184
1949-08-04,334.13824
1949-08-05,302.98975
1949-08-06,294.49472
1949-08-07,266.17792
1949-08-08,291.66302
1949-08-09,334.13824
1949-08-10,317.14816
1949-08-11,368.1184
1949-08-12,331.30655
1949-08-13,351.12833
1949-08-14,348.29663
1949-08-15,302.98975
1949-08-16,281.18582
1949-08-17,258.2492
1949-08-18,240.97597
1949-08-19,225.11856
1949-08-20,210.11066
1949-08-21,200.48294
1949-08-22,194.53642
1949-08-23,186.89088
1949-08-24,186.04138
1949-08-25,197.65126
1949-08-26,169.61763
1949-08-27,165.37012
1949-08-28,166.21962
1949-08-29,166.21962
1949-08-30,162.8216
1949-08-31,154.60973
1949-09-01,156.30873
1949-09-02,149.79587
1949-09-03,142.15033
1949-09-04,136.48697
1949-09-05,127.14243
1949-09-06,120.912735
1949-09-07,117.51472
1949-09-08,118.081055
1949-09-09,118.081055
1949-09-10,131.38995
1949-09-11,156.30873
1949-09-12,156.30873
1949-09-13,130.82361
1949-09-14,155.45923
1949-09-15,148.09686
1949-09-16,145.83151
1949-09-17,151.49487
1949-09-18,163.6711
1949-09-19,175.84732
1949-09-20,180.37802
1949-09-21,180.37802
1949-09-22,177.8295
1949-09-23,178.679
1949-09-24,173.29881
1949-09-25,157.15823
1949-09-26,147.53053
1949-09-27,144.41568
1949-09-28,143.56618
1949-09-29,144.98201
1949-09-30,144.98201
1949-10-01,154.60973
1949-10-02,152.91072
1949-10-03,158.57408
1949-10-04,215.20769
1949-10-05,208.97798
1949-10-06,194.53642
1949-10-07,186.89088
1949-10-08,188.02356
1949-10-09,182.3602
1949-10-10,174.14832
1949-10-11,165.37012
1949-10-12,165.37012
1949-10-13,178.679
1949-10-14,201.33244
1949-10-15,183.2097
1949-10-16,212.94234
1949-10-17,238.71062
1949-10-18,234.4631
1949-10-19,257.11655
1949-10-20,325.6432
1949-10-21,345.46497
1949-10-22,444.57376
1949-10-23,339.8016
1949-10-24,288.83136
1949-10-25,294.49472
1949-10-26,288.83136
1949-10-27,277.50464
1949-10-28,262.7799
1949-10-29,255.98387
1949-10-30,249.47101
1949-10-31,239.84329
1949-11-01,239.84329
1949-11-02,239.84329
1949-11-03,236.72845
1949-11-04,232.48093
1949-11-05,237.57796
1949-11-06,235.59578
1949-11-07,230.21559
1949-11-08,230.21559
1949-11-09,233.33043
1949-11-10,233.33043
1949-11-11,232.48093
1949-11-12,230.21559
1949-11-13,225.11856
1949-11-14,220.02153
1949-11-15,225.11856
1949-11-16,228.23341
1949-11-17,232.48093
1949-11-18,233.33043
1949-11-19,224.26906
1949-11-20,220.02153
1949-11-21,219.17203
1949-11-22,222.00371
1949-11-23,221.1542
1949-11-24,218.03935
1949-11-25,215.20769
1949-11-26,211.24333
1949-11-27,206.1463
1949-11-28,204.16412
1949-11-29,204.16412
1949-11-30,208.12848
1949-12-01,212.94234
1949-12-02,208.12848
1949-12-03,204.16412
1949-12-04,199.35027
1949-12-05,197.65126
1949-12-06,197.65126
1949-12-07,199.35027
1949-12-08,192.8374
1949-12-09,186.04138
1949-12-10,185.19188
1949-12-11,188.02356
1949-12-12,185.19188
1949-12-13,188.02356
1949-12-14,196.51859
1949-12-15,197.65126
1949-12-16,195.66908
1949-12-17,177.8295
1949-12-18,153.76022
1949-12-19,137.05331
1949-12-20,121.47907
1949-12-21,116.94839
1949-12-22,129.9741
1949-12-23,151.49487
1949-12-24,161.12259
1949-12-25,158.57408
1949-12-26,144.98201
1949-12-27,133.65529
1949-12-28,127.14243
1949-12-29,133.65529
1949-12-30,139.31865
1949-12-31,131.95628
1950-01-01,131.38995
1950-01-02,130.82361
1950-01-03,138.46915
1950-01-04,152.91072
1950-01-05,152.91072
1950-01-06,150.07904
1950-01-07,141.584
1950-01-08,133.08896
1950-01-09,124.59392
1950-01-10,113.2672
1950-01-11,101.94048
1950-01-12,103.63949
1950-01-13,112.98403
1950-01-14,129.9741
1950-01-15,140.7345
1950-01-16,154.60973
1950-01-17,166.21962
1950-01-18,164.52061
1950-01-19,168.76813
1950-01-20,178.679
1950-01-21,181.51068
1950-01-22,175.84732
1950-01-23,186.04138
1950-01-24,198.50076
1950-01-25,204.16412
1950-01-26,218.03935
1950-01-27,231.34825
1950-01-28,219.17203
1950-01-29,202.46512
1950-01-30,197.65126
1950-01-31,188.02356
1950-02-01,181.51068
1950-02-02,182.3602
1950-02-03,183.2097
1950-02-04,193.6869
1950-02-05,186.89088
1950-02-06,183.2097
1950-02-07,182.3602
1950-02-08,184.0592
1950-02-09,186.89088
1950-02-10,188.87306
1950-02-11,210.11066
1950-02-12,224.26906
1950-02-13,237.57796
1950-02-14,234.4631
1950-02-15,216.9067
1950-02-16,211.24333
1950-02-17,202.46512
1950-02-18,199.35027
1950-02-19,202.46512
1950-02-20,197.65126
1950-02-21,198.50076
1950-02-22,205.2968
1950-02-23,211.24333
1950-02-24,216.9067
1950-02-25,220.02153
1950-02-26,220.02153
1950-02-27,218.03935
1950-02-28,211.24333
1950-03-01,212.09283
1950-03-02,225.11856
1950-03-03,232.48093
1950-03-04,248.33833
1950-03-05,255.98387
1950-03-06,254.8512
1950-03-07,254.8512
1950-03-08,345.46497
1950-03-09,444.57376
1950-03-10,427.58368
1950-03-11,393.60352
1950-03-12,407.76193
1950-03-13,413.4253
1950-03-14,413.4253
1950-03-15,385.1085
1950-03-16,359.62335
1950-03-17,334.13824
1950-03-18,300.15808
1950-03-19,275.2393
1950-03-20,261.64722
1950-03-21,267.31058
1950-03-22,251.73636
1950-03-23,244.09082
1950-03-24,244.09082
1950-03-25,245.2235
1950-03-26,255.98387
1950-03-27,250.60368
1950-03-28,254.0017
1950-03-29,260.51456
1950-03-30,276.37198
1950-03-31,281.18582
1950-04-01,270.70862
1950-04-02,254.0017
1950-04-03,242.95815
1950-04-04,235.59578
1950-04-05,230.21559
1950-04-06,229.36607
1950-04-07,255.98387
1950-04-08,288.83136
1950-04-09,319.97983
1950-04-10,339.8016
1950-04-11,467.2272
1950-04-12,560.67267
1950-04-13,552.1776
1950-04-14,484.2173
1950-04-15,569.16766
1950-04-16,614.47455
1950-04-17,577.6627
1950-04-18,569.16766
1950-04-19,597.4845
1950-04-20,614.47455
1950-04-21,736.2368
1950-04-22,758.89026
1950-04-23,792.8704
1950-04-24,849.504
1950-04-25,931.62274
1950-04-26,982.59296
1950-04-27,1033.5632
1950-04-28,1019.4048
1950-04-29,1019.4048
1950-04-30,971.26624
1950-05-01,894.81085
1950-05-02,849.504
1950-05-03,792.8704
1950-05-04,724.9101
1950-05-05,705.0883
1950-05-06,716.41504
1950-05-07,758.89026
1950-05-08,770.217
1950-05-09,736.2368
1950-05-10,693.7616
1950-05-11,662.6131
1950-05-12,625.8013
1950-05-13,569.16766
1950-05-14,543.68256
1950-05-15,518.19745
1950-05-16,518.19745
1950-05-17,543.68256
1950-05-18,577.6627
1950-05-19,716.41504
1950-05-20,849.504
1950-05-21,1059.0483
1950-05-22,1138.3353
1950-05-23,1180.8105
1950-05-24,1220.4541
1950-05-25,1305.4045
1950-05-26,1362.0381
1950-05-27,1466.8102
1950-05-28,1466.8102
1950-05-29,1438.4934
1950-05-30,1379.0282
1950-05-31,1347.8796
1950-06-01,1248.7709
1950-06-02,1180.8105
1950-06-03,1262.9293
1950-06-04,1407.345
1950-06-05,1588.5725
1950-06-06,1650.8694
1950-06-07,1588.5725
1950-06-08,1529.1072
1950-06-09,1588.5725
1950-06-10,1650.8694
1950-06-11,1588.5725
1950-06-12,1466.8102
1950-06-13,1438.4934
1950-06-14,1438.4934
1950-06-15,1529.1072
1950-06-16,1557.424
1950-06-17,1557.424
1950-06-18,1497.9587
1950-06-19,1497.9587
1950-06-20,1497.9587
1950-06-21,1466.8102
1950-06-22,1421.5034
1950-06-23,1362.0381
1950-06-24,1362.0381
1950-06-25,1333.7213
1950-06-26,1277.0876
1950-06-27,1180.8105
1950-06-28,1152.4938
1950-06-29,1127.0087
1950-06-30,1073.2067
1950-07-01,1033.5632
1950-07-02,971.26624
1950-07-03,931.62274
1950-07-04,860.83075
1950-07-05,815.52386
1950-07-06,770.217
1950-07-07,770.217
1950-07-08,804.19714
1950-07-09,770.217
1950-07-10,1008.07806
1950-07-11,838.1773
1950-07-12,724.9101
1950-07-13,724.9101
1950-07-14,705.0883
1950-07-15,693.7616
1950-07-16,673.9398
1950-07-17,625.8013
1950-07-18,588.98944
1950-07-19,597.4845
1950-07-20,552.1776
1950-07-21,518.19745
1950-07-22,475.72223
1950-07-23,458.73215
1950-07-24,444.57376
1950-07-25,407.76193
1950-07-26,379.44513
1950-07-27,345.46497
1950-07-28,319.97983
1950-07-29,294.49472
1950-07-30,282.31848
1950-07-31,275.2393
1950-08-01,270.70862
1950-08-02,266.17792
1950-08-03,266.17792
1950-08-04,254.8512
1950-08-05,242.95815
1950-08-06,234.4631
1950-08-07,224.26906
1950-08-08,224.26906
1950-08-09,230.21559
1950-08-10,227.10074
1950-08-11,222.00371
1950-08-12,223.13638
1950-08-13,211.24333
1950-08-14,202.46512
1950-08-15,190.85522
1950-08-16,185.19188
1950-08-17,186.89088
1950-08-18,186.89088
1950-08-19,179.52852
1950-08-20,176.69684
1950-08-21,167.06912
1950-08-22,160.27309
1950-08-23,159.42358
1950-08-24,156.30873
1950-08-25,157.15823
1950-08-26,144.98201
1950-08-27,140.7345
1950-08-28,136.48697
1950-08-29,131.38995
1950-08-30,129.1246
1950-08-31,131.38995
1950-09-01,127.991936
1950-09-02,126.29293
1950-09-03,127.14243
1950-09-04,125.160255
1950-09-05,120.912735
1950-09-06,120.3464
1950-09-07,122.328575
1950-09-08,121.47907
1950-09-09,121.47907
1950-09-10,111.001854
1950-09-11,109.86919
1950-09-12,109.01968
1950-09-13,104.205826
1950-09-14,102.50681
1950-09-15,107.88701
1950-09-16,116.94839
1950-09-17,118.081055
1950-09-18,122.89491
1950-09-19,124.31075
1950-09-20,144.41568
1950-09-21,219.17203
1950-09-22,254.8512
1950-09-23,268.44327
1950-09-24,271.84128
1950-09-25,235.59578
1950-09-26,224.26906
1950-09-27,221.1542
1950-09-28,215.20769
1950-09-29,207.27898
1950-09-30,208.97798
1950-10-01,205.2968
1950-10-02,206.1463
1950-10-03,195.66908
1950-10-04,189.72256
1950-10-05,181.51068
1950-10-06,171.31664
1950-10-07,164.52061
1950-10-08,168.76813
1950-10-09,170.46713
1950-10-10,166.21962
1950-10-11,161.97209
1950-10-12,161.97209
1950-10-13,161.97209
1950-10-14,156.30873
1950-10-15,152.91072
1950-10-16,148.94637
1950-10-17,143.56618
1950-10-18,142.15033
1950-10-19,146.68103
1950-10-20,142.99985
1950-10-21,138.46915
1950-10-22,138.46915
1950-10-23,144.41568
1950-10-24,146.68103
1950-10-25,142.99985
1950-10-26,143.56618
1950-10-27,139.885
1950-10-28,136.48697
1950-10-29,134.78796
1950-10-30,135.63747
1950-10-31,135.63747
1950-11-01,131.38995
1950-11-02,131.38995
1950-11-03,134.78796
1950-11-04,141.30083
1950-11-05,142.15033
1950-11-06,140.7345
1950-11-07,140.7345
1950-11-08,142.99985
1950-11-09,144.98201
1950-11-10,145.83151
1950-11-11,148.94637
1950-11-12,156.30873
1950-11-13,155.45923
1950-11-14,153.76022
1950-11-15,154.60973
1950-11-16,160.27309
1950-11-17,166.21962
1950-11-18,168.76813
1950-11-19,169.61763
1950-11-20,168.76813
1950-11-21,177.8295
1950-11-22,184.0592
1950-11-23,184.0592
1950-11-24,183.2097
1950-11-25,196.51859
1950-11-26,207.27898
1950-11-27,208.12848
1950-11-28,212.09283
1950-11-29,222.00371
1950-11-30,220.02153
1950-12-01,211.24333
1950-12-02,208.97798
1950-12-03,208.12848
1950-12-04,199.35027
1950-12-05,201.33244
1950-12-06,203.31462
1950-12-07,200.48294
1950-12-08,193.6869
1950-12-09,191.70474
1950-12-10,191.70474
1950-12-11,189.72256
1950-12-12,186.04138
1950-12-13,178.679
1950-12-14,179.52852
1950-12-15,186.04138
1950-12-16,190.85522
1950-12-17,188.87306
1950-12-18,182.3602
1950-12-19,179.52852
1950-12-20,186.04138
1950-12-21,199.35027
1950-12-22,211.24333
1950-12-23,214.07501
1950-12-24,203.31462
1950-12-25,191.70474
1950-12-26,188.87306
1950-12-27,188.87306
1950-12-28,180.37802
1950-12-29,170.46713
1950-12-30,162.8216
1950-12-31,157.15823
1951-01-01,153.76022
1951-01-02,151.49487
1951-01-03,152.06122
1951-01-04,155.45923
1951-01-05,153.76022
1951-01-06,148.09686
1951-01-07,150.64537
1951-01-08,147.53053
1951-01-09,142.15033
1951-01-10,134.78796
1951-01-11,127.991936
1951-01-12,120.912735
1951-01-13,107.32067
1951-01-14,101.94048
1951-01-15,103.07315
1951-01-16,120.3464
1951-01-17,132.80579
1951-01-18,137.61964
1951-01-19,137.61964
1951-01-20,131.95628
1951-01-21,132.80579
1951-01-22,139.31865
1951-01-23,148.94637
1951-01-24,159.42358
1951-01-25,165.37012
1951-01-26,164.52061
1951-01-27,164.52061
1951-01-28,170.46713
1951-01-29,178.679
1951-01-30,180.37802
1951-01-31,185.19188
1951-02-01,192.8374
1951-02-02,189.72256
1951-02-03,173.29881
1951-02-04,136.48697
1951-02-05,100.52464
1951-02-06,86.64941
1951-02-07,94.01178
1951-02-08,112.417694
1951-02-09,143.56618
1951-02-10,173.29881
1951-02-11,200.48294
1951-02-12,210.11066
1951-02-13,196.51859
1951-02-14,198.50076
1951-02-15,208.97798
1951-02-16,211.24333
1951-02-17,208.97798
1951-02-18,208.97798
1951-02-19,210.11066
1951-02-20,204.16412
1951-02-21,199.35027
1951-02-22,201.33244
1951-02-23,216.9067
1951-02-24,225.11856
1951-02-25,224.26906
1951-02-26,208.97798
1951-02-27,203.31462
1951-02-28,207.27898
1951-03-01,208.97798
1951-03-02,208.97798
1951-03-03,212.09283
1951-03-04,212.94234
1951-03-05,204.16412
1951-03-06,199.35027
1951-03-07,202.46512
1951-03-08,194.53642
1951-03-09,186.04138
1951-03-10,182.3602
1951-03-11,176.69684
1951-03-12,170.46713
1951-03-13,184.0592
1951-03-14,200.48294
1951-03-15,197.65126
1951-03-16,199.35027
1951-03-17,208.12848
1951-03-18,212.09283
1951-03-19,199.35027
1951-03-20,189.72256
1951-03-21,189.72256
1951-03-22,191.70474
1951-03-23,191.70474
1951-03-24,191.70474
1951-03-25,182.3602
1951-03-26,174.14832
1951-03-27,168.76813
1951-03-28,172.16614
1951-03-29,176.69684
1951-03-30,183.2097
1951-03-31,189.72256
1951-04-01,193.6869
1951-04-02,218.03935
1951-04-03,250.60368
1951-04-04,252.86902
1951-04-05,234.4631
1951-04-06,229.36607
1951-04-07,234.4631
1951-04-08,228.23341
1951-04-09,212.09283
1951-04-10,205.2968
1951-04-11,206.1463
1951-04-12,215.20769
1951-04-13,216.9067
1951-04-14,228.23341
1951-04-15,246.35616
1951-04-16,252.86902
1951-04-17,255.98387
1951-04-18,248.33833
1951-04-19,241.82547
1951-04-20,240.97597
1951-04-21,229.36607
1951-04-22,218.03935
1951-04-23,221.1542
1951-04-24,224.26906
1951-04-25,250.60368
1951-04-26,294.49472
1951-04-27,325.6432
1951-04-28,370.95007
1951-04-29,413.4253
1951-04-30,421.92032
1951-05-01,421.92032
1951-05-02,436.0787
1951-05-03,444.57376
1951-05-04,458.73215
1951-05-05,458.73215
1951-05-06,436.0787
1951-05-07,413.4253
1951-05-08,407.76193
1951-05-09,399.26688
1951-05-10,399.26688
1951-05-11,444.57376
1951-05-12,509.7024
1951-05-13,569.16766
1951-05-14,642.7914
1951-05-15,716.41504
1951-05-16,747.56354
1951-05-17,736.2368
1951-05-18,736.2368
1951-05-19,724.9101
1951-05-20,705.0883
1951-05-21,716.41504
1951-05-22,792.8704
1951-05-23,908.9693
1951-05-24,1047.7216
1951-05-25,1073.2067
1951-05-26,1112.8502
1951-05-27,1166.6521
1951-05-28,1192.1373
1951-05-29,1333.7213
1951-05-30,1557.424
1951-05-31,1778.295
1951-06-01,1874.5721
1951-06-02,1809.4435
1951-06-03,1809.4435
1951-06-04,1747.1466
1951-06-05,1650.8694
1951-06-06,1529.1072
1951-06-07,1421.5034
1951-06-08,1319.5629
1951-06-09,1220.4541
1951-06-10,1127.0087
1951-06-11,1098.6919
1951-06-12,1098.6919
1951-06-13,1073.2067
1951-06-14,1047.7216
1951-06-15,996.75134
1951-06-16,957.10785
1951-06-17,945.7811
1951-06-18,971.26624
1951-06-19,1059.0483
1951-06-20,1234.6124
1951-06-21,1407.345
1951-06-22,1497.9587
1951-06-23,1619.721
1951-06-24,1715.998
1951-06-25,1747.1466
1951-06-26,1650.8694
1951-06-27,1529.1072
1951-06-28,1421.5034
1951-06-29,1347.8796
1951-06-30,1277.0876
1951-07-01,1220.4541
1951-07-02,1112.8502
1951-07-03,1047.7216
1951-07-04,982.59296
1951-07-05,894.81085
1951-07-06,849.504
1951-07-07,826.8506
1951-07-08,792.8704
1951-07-09,736.2368
1951-07-10,685.26654
1951-07-11,654.1181
1951-07-12,614.47455
1951-07-13,597.4845
1951-07-14,577.6627
1951-07-15,543.68256
1951-07-16,509.7024
1951-07-17,501.20737
1951-07-18,484.2173
1951-07-19,453.0688
1951-07-20,444.57376
1951-07-21,444.57376
1951-07-22,467.2272
1951-07-23,458.73215
1951-07-24,436.0787
1951-07-25,436.0787
1951-07-26,427.58368
1951-07-27,467.2272
1951-07-28,444.57376
1951-07-29,427.58368
1951-07-30,407.76193
1951-07-31,421.92032
1951-08-01,399.26688
1951-08-02,385.1085
1951-08-03,385.1085
1951-08-04,597.4845
1951-08-05,634.2963
1951-08-06,662.6131
1951-08-07,642.7914
1951-08-08,518.19745
1951-08-09,475.72223
1951-08-10,444.57376
1951-08-11,413.4253
1951-08-12,399.26688
1951-08-13,385.1085
1951-08-14,365.2867
1951-08-15,339.8016
1951-08-16,314.31647
1951-08-17,288.83136
1951-08-18,266.17792
1951-08-19,248.33833
1951-08-20,236.72845
1951-08-21,230.21559
1951-08-22,227.10074
1951-08-23,222.00371
1951-08-24,207.27898
1951-08-25,207.27898
1951-08-26,220.02153
1951-08-27,210.11066
1951-08-28,257.11655
1951-08-29,325.6432
1951-08-30,379.44513
1951-08-31,345.46497
1951-09-01,393.60352
1951-09-02,407.76193
1951-09-03,345.46497
1951-09-04,314.31647
1951-09-05,314.31647
1951-09-06,281.18582
1951-09-07,247.20566
1951-09-08,228.23341
1951-09-09,208.97798
1951-09-10,195.66908
1951-09-11,186.04138
1951-09-12,186.89088
1951-09-13,184.0592
1951-09-14,174.14832
1951-09-15,162.8216
1951-09-16,153.76022
1951-09-17,143.56618
1951-09-18,139.885
1951-09-19,134.78796
1951-09-20,131.95628
1951-09-21,131.95628
1951-09-22,129.9741
1951-09-23,129.1246
1951-09-24,129.1246
1951-09-25,128.55827
1951-09-26,129.9741
1951-09-27,127.14243
1951-09-28,124.31075
1951-09-29,132.80579
1951-09-30,165.37012
1951-10-01,217.7562
1951-10-02,297.3264
1951-10-03,167.91862
1951-10-04,144.98201
1951-10-05,147.53053
1951-10-06,144.98201
1951-10-07,158.00775
1951-10-08,155.45923
1951-10-09,149.79587
1951-10-10,152.91072
1951-10-11,175.84732
1951-10-12,208.97798
1951-10-13,234.4631
1951-10-14,220.02153
1951-10-15,201.33244
1951-10-16,196.51859
1951-10-17,196.51859
1951-10-18,186.89088
1951-10-19,182.3602
1951-10-20,178.679
1951-10-21,175.84732
1951-10-22,170.46713
1951-10-23,164.52061
1951-10-24,165.37012
1951-10-25,161.12259
1951-10-26,159.42358
1951-10-27,163.6711
1951-10-28,180.37802
1951-10-29,220.02153
1951-10-30,258.2492
1951-10-31,345.46497
1951-11-01,325.6432
1951-11-02,325.6432
1951-11-03,288.83136
1951-11-04,238.71062
1951-11-05,223.13638
1951-11-06,218.03935
1951-11-07,211.24333
1951-11-08,211.24333
1951-11-09,210.11066
1951-11-10,208.12848
1951-11-11,204.16412
1951-11-12,198.50076
1951-11-13,195.66908
1951-11-14,198.50076
1951-11-15,198.50076
1951-11-16,205.2968
1951-11-17,207.27898
1951-11-18,196.51859
1951-11-19,190.85522
1951-11-20,193.6869
1951-11-21,191.70474
1951-11-22,189.72256
1951-11-23,179.52852
1951-11-24,183.2097
1951-11-25,212.94234
1951-11-26,191.70474
1951-11-27,179.52852
1951-11-28,183.2097
1951-11-29,196.51859
1951-11-30,195.66908
1951-12-01,188.02356
1951-12-02,179.52852
1951-12-03,169.61763
1951-12-04,164.52061
1951-12-05,174.14832
1951-12-06,205.2968
1951-12-07,197.65126
1951-12-08,200.48294
1951-12-09,200.48294
1951-12-10,199.35027
1951-12-11,183.2097
1951-12-12,164.52061
1951-12-13,139.885
1951-12-14,120.3464
1951-12-15,106.75433
1951-12-16,95.710785
1951-12-17,84.38406
1951-12-18,82.96822
1951-12-19,99.958305
1951-12-20,117.51472
1951-12-21,129.9741
1951-12-22,136.48697
1951-12-23,144.98201
1951-12-24,146.68103
1951-12-25,144.41568
1951-12-26,137.61964
1951-12-27,139.31865
1951-12-28,150.64537
1951-12-29,166.21962
1951-12-30,184.0592
1951-12-31,205.2968
1952-01-01,314.31647
1952-01-02,308.6531
1952-01-03,334.13824
1952-01-04,325.6432
1952-01-05,260.51456
1952-01-06,199.35027
1952-01-07,166.21962
1952-01-08,161.97209
1952-01-09,154.60973
1952-01-10,160.27309
1952-01-11,136.48697
1952-01-12,116.94839
1952-01-13,117.51472
1952-01-14,125.72659
1952-01-15,128.55827
1952-01-16,146.68103
1952-01-17,163.6711
1952-01-18,167.91862
1952-01-19,242.95815
1952-01-20,450.23712
1952-01-21,314.31647
1952-01-22,254.8512
1952-01-23,235.59578
1952-01-24,234.4631
1952-01-25,220.02153
1952-01-26,208.12848
1952-01-27,205.2968
1952-01-28,206.1463
1952-01-29,220.02153
1952-01-30,252.86902
1952-01-31,261.64722
1952-02-01,242.95815
1952-02-02,220.02153
1952-02-03,205.2968
1952-02-04,196.51859
1952-02-05,189.72256
1952-02-06,186.04138
1952-02-07,184.0592
1952-02-08,184.0592
1952-02-09,186.89088
1952-02-10,184.0592
1952-02-11,183.2097
1952-02-12,182.3602
1952-02-13,178.679
1952-02-14,181.51068
1952-02-15,188.87306
1952-02-16,199.35027
1952-02-17,192.8374
1952-02-18,185.19188
1952-02-19,183.2097
1952-02-20,184.0592
1952-02-21,174.14832
1952-02-22,177.8295
1952-02-23,182.3602
1952-02-24,179.52852
1952-02-25,174.14832
1952-02-26,167.91862
1952-02-27,170.46713
1952-02-28,175.84732
1952-02-29,173.29881
1952-03-01,167.06912
1952-03-02,169.61763
1952-03-03,170.46713
1952-03-04,174.14832
1952-03-05,183.2097
1952-03-06,186.89088
1952-03-07,185.19188
1952-03-08,181.51068
1952-03-09,177.8295
1952-03-10,178.679
1952-03-11,184.0592
1952-03-12,191.70474
1952-03-13,208.97798
1952-03-14,226.25124
1952-03-15,229.36607
1952-03-16,225.11856
1952-03-17,208.97798
1952-03-18,200.48294
1952-03-19,196.51859
