date,q_cms,prec_mean,prec_sum,tmax,tmin,wind,Nat-09355500
1954-12-01,6.229696,0.0,0.0,-0.0064416941398759,-0.1374033857558998,0.017021728553376,13910.0
1954-12-02,6.229696,8.848392605115629e-05,3.674825932830572,-0.0040880305977033,-0.134978931502596,0.0185725188514217,13910.0
1954-12-03,5.946528,0.0309750625695889,1286.4253235775975,0.0028963906973075,-0.1286477569910193,0.0139910025277548,13910.0
1954-12-04,6.512864,0.1059666693788981,4400.901745975018,0.0010633021071494,-0.0758065059847451,0.0337340164855088,13910.0
1954-12-05,7.0792,0.0348889279227241,1448.972065558657,0.0023912258100157,-0.1385466275106419,0.0052568576113223,13910.0
1954-12-06,6.654448,0.0,0.0,0.0084845055288374,-0.1397529555527842,0.0116607379105034,13910.0
1954-12-07,6.796032,2.5901224529927472e-05,1.075703755952418,-0.0008978834976498,-0.1331472875972557,0.0279790678529706,13910.0
1954-12-08,6.5694976,0.0001130232252027,4.693967565894127,-0.0204413570318344,-0.1671647683823985,0.0125886791346175,13910.0
1954-12-09,5.7199936,0.0038878692935687,161.4670996312052,-0.0251400159985266,-0.1916975267433287,0.0110092521939453,13910.0
1954-12-10,5.3235583,0.0292084086040539,1213.0544177349657,-0.0238689172122529,-0.1210652282984245,0.0113297520163533,13910.0
1954-12-11,7.0225663,0.0340348170283423,1413.4999860040843,-0.0095119308079312,-0.1009706002823011,0.018217886178241,13910.0
1954-12-12,8.381773,0.0009586306205014,39.812888300046325,-0.0218665574973676,-0.148290192738467,0.0037383081711724,13910.0
1954-12-13,7.475635,0.0,0.0,-0.0191259541168935,-0.1659295462657271,0.0195538641839221,13910.0
1954-12-14,6.45623,0.0008666163483482,35.99144356325269,-0.0278594303166283,-0.1568267079000828,0.0059238463178801,13910.0
1954-12-15,4.757222,0.0060404107291777,250.8642979934812,-0.0180515758977115,-0.1744405384517927,0.0177375768668525,13910.0
1954-12-16,3.681184,0.0089575796862844,372.0172419510782,-0.0281401844414676,-0.1478180156356063,0.0275640577915295,13910.0
1954-12-17,4.134253,0.0,0.0,-0.0396075221740382,-0.1769610651567392,0.0146952863374603,13910.0
1954-12-18,4.530688,0.0,0.0,-0.0104124629311456,-0.1516556304314764,0.0103893650952714,13910.0
1954-12-19,4.530688,0.0,0.0,-0.0002347644359635,-0.1653759838491036,0.0058155221947238,13910.0
1954-12-20,5.380192,0.0,0.0,-0.0069719005345333,-0.1658373257457752,0.0054223875990724,13910.0
1954-12-21,5.66336,0.0,0.0,-0.0140774361422806,-0.1784019169170556,0.0045190541097136,13910.0
1954-12-22,5.946528,0.0,0.0,-0.0135951457876016,-0.169162553382762,0.0061465920112837,13910.0
1954-12-23,5.946528,0.0,0.0,-0.0034776431758645,-0.1648135127260248,0.0052816332820315,13910.0
1954-12-24,5.946528,0.0009670443601002,40.16231931932271,-0.0071859574257779,-0.1569526373431585,0.0145767293191427,13910.0
1954-12-25,6.512864,0.0037678890227152,156.48419900238514,-0.0082343310016899,-0.155875851895537,0.0173534910803609,13910.0
1954-12-26,6.512864,0.0100550450493959,417.59607594646513,-0.016635525301106,-0.1469904408947794,0.0074877244287617,13910.0
1954-12-27,5.66336,0.0334732493178512,1390.177517419681,-0.0457891696376364,-0.1447834149822878,0.0344954948175456,13910.0
1954-12-28,4.24752,0.0008001850203886,33.23248408176005,-0.0724458837775525,-0.2254226960401279,0.0086734350045495,13910.0
1954-12-29,3.964352,0.0,0.0,-0.0738797524594525,-0.2251173818382095,0.0046099385583499,13910.0
1954-12-30,4.24752,0.0020306185219323,84.33361783437431,-0.0700038524358422,-0.2237988488265595,0.0077431669761884,13910.0
1954-12-31,4.530688,0.0097321169791959,404.1845502629876,-0.0548060485238197,-0.206472755485954,0.0245689648953413,13910.0
1955-01-01,5.097024,0.0132321588464881,549.5447890534997,-0.039852399397762,-0.1537971636656032,0.0175017493754709,13319.0
1955-01-02,5.66336,0.0336208497667092,1396.3075116612015,-0.0166398593973594,-0.0852837639745254,0.0202599058764126,13319.0
1955-01-03,6.512864,0.0481015611531884,1997.7059362530708,-0.0031872576834603,-0.0973195924205733,0.0137878774101156,13319.0
1955-01-04,6.796032,0.0665652898139197,2764.523051261902,-0.0135809395292115,-0.081726661886591,0.0194515856044119,13319.0
1955-01-05,6.796032,0.0067502646661139,280.3452418483794,-0.0312778406783058,-0.1682786356891588,0.0189077238175334,13319.0
1955-01-06,6.229696,0.0002262671300376,9.39710017759353,-0.0559167850307203,-0.2149240321965615,0.0148052843894176,13319.0
1955-01-07,5.946528,0.0027888798415937,115.8249687012285,-0.0568719751649325,-0.1903079624584306,0.007083605539962,13319.0
1955-01-08,6.512864,0.0034246569966391,142.2294297274202,-0.0517943222893307,-0.2064884063444413,0.003027187890549,13319.0
1955-01-09,6.512864,0.0110979253639991,460.9079382922501,-0.0546126989414304,-0.1932828491977716,0.0070642848459853,13319.0
1955-01-10,6.512864,0.0044756257909785,185.8772147251293,-0.0574354097505098,-0.2041186097355352,0.0093407522563985,13319.0
1955-01-11,6.229696,0.0086551965750375,359.4589689578861,-0.0505624715408251,-0.1614124386916397,0.0218878286750732,13319.0
1955-01-12,5.946528,0.0,0.0,-0.031589655976436,-0.2010905104217819,0.0106143060826666,13319.0
1955-01-13,5.380192,0.0032750839761601,136.01751261390746,-0.033273939956868,-0.1996852956228409,0.0099122202894975,13319.0
1955-01-14,4.813856,0.0126304549545236,524.5554247163236,-0.027746984091451,-0.1278206639210519,0.0118436107157639,13319.0
